Decade,Year,Commodity,EndUse,Category,Item,Unit,PublishValue
1970's,1970,Sweet Corn,Canning,Availability,Exports,Million pounds,38.40
1970's,1970,Sweet Corn,Canning,Availability,Ending Stocks,Million pounds,2382.80
1970's,1970,Sweet Corn,Canning,Availability,Domestic Availability,Million pounds,2925.00
1970's,1970,Sweet Corn,Canning,Availability,Per Capita Availability,Pounds,14.26
1970's,1970,Sweet Corn,Canning,Season Average Price,Current Dollars,$/ton,23.30
1970's,1970,Sweet Corn,Canning,Season Average Price,Constant 2012 Dollars,$/ton,107.49
1970's,1970,Sweet Corn,Freezing,Supply,Production,Million pounds,963.00
1970's,1970,Sweet Corn,Freezing,Supply,Imports,Million pounds,0.00
1970's,1970,Sweet Corn,Freezing,Supply,Beginning Stocks,Million pounds,1006.90
1970's,1970,Sweet Corn,Freezing,Supply,Total Supply,Million pounds,1969.90
1970's,1970,Sweet Corn,Freezing,Availability,Exports,Million pounds,5.50
1970's,1970,Sweet Corn,Freezing,Availability,Ending Stocks,Million pounds,785.40
1970's,1970,Sweet Corn,Freezing,Availability,Domestic Availability,Million pounds,1179.00
1970's,1970,Sweet Corn,Freezing,Availability,Per Capita Availability,Pounds,5.75
1970's,1970,Sweet Corn,Freezing,Season Average Price,Current Dollars,$/ton,25.80
1970's,1970,Sweet Corn,Freezing,Season Average Price,Constant 2012 Dollars,$/ton,119.02
1970's,1970,Sweet Corn,Fresh,Supply,Production,Million pounds,1594.20
1970's,1970,Sweet Corn,Fresh,Supply,Imports,Million pounds,1.20
1970's,1970,Sweet Corn,Fresh,Supply,Total Supply,Million pounds,1595.40
1970's,1970,Sweet Corn,Fresh,Availability,Domestic Availability,Million pounds,1595.40
1970's,1970,Sweet Corn,Fresh,Availability,Per Capita Availability,Pounds,7.78
1970's,1970,Sweet Corn,Fresh,Season Average Price,Current Dollars,$/cwt,5.27
1970's,1970,Sweet Corn,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,24.31
1970's,1970,Sweet Potatoes,All uses,Supply,Production,Million pounds,1316.00
1970's,1970,Sweet Potatoes,All uses,Supply,Total Supply,Million pounds,1316.00
1970's,1970,Sweet Potatoes,All uses,Availability,Seed Use,Million pounds,68.50
1970's,1970,Sweet Potatoes,All uses,Availability,"Feed use, Shrink and Loss",Million pounds,137.60
1970's,1970,Sweet Potatoes,All uses,Availability,Domestic Availability,Million pounds,1109.90
1970's,1970,Sweet Potatoes,All uses,Availability,Per Capita Availability,Pounds,5.41
1970's,1970,Sweet Potatoes,All uses,Season Average Price,Current Dollars,$/cwt,4.38
1970's,1970,Sweet Potatoes,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,20.21
1970's,1970,Tomatoes,Fresh,Supply,Production,Million pounds,1933.40
1970's,1970,Tomatoes,Fresh,Supply,Imports,Million pounds,646.70
1970's,1970,Tomatoes,Fresh,Supply,Total Supply,Million pounds,2580.10
1970's,1970,Tomatoes,Fresh,Availability,Exports,Million pounds,89.20
1970's,1970,Tomatoes,Fresh,Availability,Domestic Availability,Million pounds,2490.90
1970's,1970,Tomatoes,Fresh,Availability,Per Capita Availability,Pounds,12.15
1970's,1970,Tomatoes,Fresh,Season Average Price,Current Dollars,$/cwt,11.20
1970's,1970,Tomatoes,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,51.67
1970's,1970,Tomatoes,Processing,Supply,Production,Million pounds,11017.90
1970's,1970,Tomatoes,Processing,Supply,Imports,Million pounds,696.00
1970's,1970,Tomatoes,Processing,Supply,Beginning Stocks,Million pounds,9655.00
1970's,1970,Tomatoes,Processing,Supply,Total Supply,Million pounds,21368.90
1970's,1970,Tomatoes,Processing,Availability,Exports,Million pounds,104.60
1970's,1970,Tomatoes,Processing,Availability,Ending Stocks,Million pounds,8527.90
1970's,1970,Tomatoes,Processing,Availability,Domestic Availability,Million pounds,12736.30
1970's,1970,Tomatoes,Processing,Availability,Per Capita Availability,Pounds,62.11
1970's,1970,Tomatoes,Processing,Season Average Price,Current Dollars,$/ton,34.00
1970's,1970,Tomatoes,Processing,Season Average Price,Constant 2012 Dollars,$/ton,156.85
1970's,1970,Total vegetables,Canning,Supply,Production,Million pounds,18158.60
1970's,1970,Total vegetables,Canning,Supply,Imports,Million pounds,711.20
1970's,1970,Total vegetables,Canning,Supply,Beginning Stocks,Million pounds,14821.30
1970's,1970,Total vegetables,Canning,Supply,Total Supply,Million pounds,33691.20
1970's,1970,Total vegetables,Canning,Availability,Exports,Million pounds,159.30
1970's,1970,Total vegetables,Canning,Availability,Ending Stocks,Million pounds,13490.10
1970's,1970,Total vegetables,Canning,Availability,Domestic Availability,Million pounds,20041.80
1970's,1970,Total vegetables,Canning,Availability,Per Capita Availability,Pounds,97.74
1970's,1970,Total vegetables,Canning,Trade Shares,Availability Imported,Percent,3.50
1970's,1970,Total vegetables,Canning,Trade Shares,Supply Exported,Percent,0.50
1970's,1970,Total vegetables,Canning,Total,U.S. Population on July 1,Millions,205.00
1970's,1970,Total vegetables,Freezing,Supply,Production,Million pounds,2874.40
1970's,1970,Total vegetables,Freezing,Supply,Imports,Million pounds,0.20
1970's,1970,Total vegetables,Freezing,Supply,Beginning Stocks,Million pounds,2360.50
1970's,1970,Total vegetables,Freezing,Supply,Total Supply,Million pounds,5235.10
1970's,1970,Total vegetables,Freezing,Availability,Exports,Million pounds,15.70
1970's,1970,Total vegetables,Freezing,Availability,Ending Stocks,Million pounds,2107.70
1970's,1970,Total vegetables,Freezing,Availability,Domestic Availability,Million pounds,3111.70
1970's,1970,Total vegetables,Freezing,Availability,Per Capita Availability,Pounds,15.18
1970's,1970,Total vegetables,Freezing,Trade Shares,Availability Imported,Percent,0.00
1970's,1970,Total vegetables,Freezing,Total,U.S. Population on July 1,Millions,205.00
1970's,1970,Total vegetables,Fresh,Supply,Production,Million pounds,17886.50
1970's,1970,Total vegetables,Fresh,Supply,Imports,Million pounds,1142.30
1970's,1970,Total vegetables,Fresh,Supply,Beginning Stocks,Million pounds,495.30
1970's,1970,Total vegetables,Fresh,Supply,Total Supply,Million pounds,19524.10
1970's,1970,Total vegetables,Fresh,Availability,Exports,Million pounds,731.90
1970's,1970,Total vegetables,Fresh,Availability,Ending Stocks,Million pounds,597.40
1970's,1970,Total vegetables,Fresh,Availability,Shrink and Loss,Million pounds,386.80
1970's,1970,Total vegetables,Fresh,Availability,Domestic Availability,Million pounds,17808.10
1970's,1970,Total vegetables,Fresh,Availability,Per Capita Availability,Pounds,86.85
1970's,1970,Total vegetables,Fresh,Trade Shares,Availability Imported,Percent,6.40
1970's,1970,Total vegetables,Fresh,Trade Shares,Supply Exported,Percent,3.70
1970's,1970,Total vegetables,Fresh,Total,U.S. Population on July 1,Millions,205.00
1970's,1971,Artichokes,All uses,Supply,Production,Million pounds,79.20
1970's,1971,Artichokes,All uses,Supply,Imports,Million pounds,26.10
1970's,1971,Artichokes,All uses,Supply,Total Supply,Million pounds,105.30
1970's,1971,Artichokes,All uses,Availability,Domestic Availability,Million pounds,105.30
1970's,1971,Artichokes,All uses,Availability,Per Capita Availability,Pounds,0.51
1970's,1971,Artichokes,All uses,Season Average Price,Current Dollars,$/cwt,9.72
1970's,1971,Artichokes,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,42.68
1970's,1971,Asparagus,Canning,Supply,Production,Million pounds,134.40
1970's,1971,Asparagus,Canning,Supply,Imports,Million pounds,6.60
1970's,1971,Asparagus,Canning,Supply,Beginning Stocks,Million pounds,56.90
1970's,1971,Asparagus,Canning,Supply,Total Supply,Million pounds,197.90
1970's,1971,Asparagus,Canning,Availability,Exports,Million pounds,8.90
1970's,1971,Asparagus,Canning,Availability,Ending Stocks,Million pounds,58.40
1970's,1971,Asparagus,Canning,Availability,Domestic Availability,Million pounds,130.60
1970's,1971,Asparagus,Canning,Availability,Per Capita Availability,Pounds,0.63
1970's,1971,Asparagus,Canning,Season Average Price,Current Dollars,$/ton,419.00
1970's,1971,Asparagus,Canning,Season Average Price,Constant 2012 Dollars,$/ton,1839.66
1970's,1971,Asparagus,Freezing,Supply,Production,Million pounds,61.40
1970's,1971,Asparagus,Freezing,Supply,Imports,Million pounds,0.00
1970's,1971,Asparagus,Freezing,Supply,Beginning Stocks,Million pounds,15.80
1970's,1971,Asparagus,Freezing,Supply,Total Supply,Million pounds,77.20
1970's,1971,Asparagus,Freezing,Availability,Exports,Million pounds,0.20
1970's,1971,Asparagus,Freezing,Availability,Ending Stocks,Million pounds,20.90
1970's,1971,Asparagus,Freezing,Availability,Domestic Availability,Million pounds,56.10
1970's,1971,Asparagus,Freezing,Availability,Per Capita Availability,Pounds,0.27
1970's,1971,Asparagus,Freezing,Season Average Price,Current Dollars,$/ton,376.00
1970's,1971,Asparagus,Freezing,Season Average Price,Constant 2012 Dollars,$/ton,1650.86
1970's,1971,Asparagus,Fresh,Supply,Production,Million pounds,85.80
1970's,1971,Asparagus,Fresh,Supply,Total Supply,Million pounds,85.80
1970's,1971,Asparagus,Fresh,Availability,Exports,Million pounds,7.20
1970's,1971,Asparagus,Fresh,Availability,Domestic Availability,Million pounds,78.60
1970's,1971,Asparagus,Fresh,Availability,Per Capita Availability,Pounds,0.38
1970's,1971,Asparagus,Fresh,Season Average Price,Current Dollars,$/cwt,29.20
1970's,1971,Asparagus,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,128.21
1970's,1971,Broccoli,Fresh,Supply,Production,Million pounds,149.60
1970's,1971,Broccoli,Fresh,Supply,Total Supply,Million pounds,149.60
1970's,1971,Broccoli,Fresh,Availability,Domestic Availability,Million pounds,149.60
1970's,1971,Broccoli,Fresh,Availability,Per Capita Availability,Pounds,0.72
1970's,1971,Broccoli,Fresh,Season Average Price,Current Dollars,$/cwt,14.80
1970's,1971,Broccoli,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,64.98
1970's,1971,Broccoli,Processing,Supply,Production,Million pounds,188.50
1970's,1971,Broccoli,Processing,Supply,Imports,Million pounds,0.00
1970's,1971,Broccoli,Processing,Supply,Beginning Stocks,Million pounds,84.40
1970's,1971,Broccoli,Processing,Supply,Total Supply,Million pounds,272.90
1970's,1971,Broccoli,Processing,Availability,Exports,Million pounds,1.00
1970's,1971,Broccoli,Processing,Availability,Ending Stocks,Million pounds,84.90
1970's,1971,Broccoli,Processing,Availability,Domestic Availability,Million pounds,187.00
1970's,1971,Broccoli,Processing,Availability,Per Capita Availability,Pounds,0.90
1970's,1971,Broccoli,Processing,Season Average Price,Current Dollars,$/ton,176.00
1970's,1971,Broccoli,Processing,Season Average Price,Constant 2012 Dollars,$/ton,772.74
1970's,1971,Brussels Sprouts,All uses,Supply,Production,Million pounds,65.50
1970's,1971,Brussels Sprouts,All uses,Supply,Beginning Stocks,Million pounds,43.50
1970's,1971,Brussels Sprouts,All uses,Supply,Total Supply,Million pounds,109.00
1970's,1971,Brussels Sprouts,All uses,Availability,Ending Stocks,Million pounds,46.70
1970's,1971,Brussels Sprouts,All uses,Availability,Domestic Availability,Million pounds,62.30
1970's,1971,Brussels Sprouts,All uses,Availability,Per Capita Availability,Pounds,0.30
1970's,1971,Brussels Sprouts,All uses,Season Average Price,Current Dollars,$/cwt,12.40
1970's,1971,Brussels Sprouts,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,54.44
1970's,1971,Cabbage,Fresh,Supply,Production,Million pounds,1921.50
1970's,1971,Cabbage,Fresh,Supply,Imports,Million pounds,7.50
1970's,1971,Cabbage,Fresh,Supply,Total Supply,Million pounds,1929.00
1970's,1971,Cabbage,Fresh,Availability,Exports,Million pounds,71.00
1970's,1971,Cabbage,Fresh,Availability,Shrink and Loss,Million pounds,26.00
1970's,1971,Cabbage,Fresh,Availability,Domestic Availability,Million pounds,1832.00
1970's,1971,Cabbage,Fresh,Availability,Per Capita Availability,Pounds,8.82
1970's,1971,Cabbage,Fresh,Season Average Price,Current Dollars,$/cwt,3.32
1970's,1971,Cabbage,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,14.58
1970's,1971,Cabbage,Processing,Supply,Production,Million pounds,469.90
1970's,1971,Cabbage,Processing,Supply,Imports,Million pounds,0.20
1970's,1971,Cabbage,Processing,Supply,Beginning Stocks,Million pounds,422.70
1970's,1971,Cabbage,Processing,Supply,Total Supply,Million pounds,892.80
1970's,1971,Cabbage,Processing,Availability,Ending Stocks,Million pounds,380.30
1970's,1971,Cabbage,Processing,Availability,Domestic Availability,Million pounds,512.50
1970's,1971,Cabbage,Processing,Availability,Per Capita Availability,Pounds,2.47
1970's,1971,Cabbage,Processing,Season Average Price,Current Dollars,$/ton,17.50
1970's,1971,Cabbage,Processing,Season Average Price,Constant 2012 Dollars,$/ton,76.84
1970's,1971,Carrots,Canning,Supply,Production,Million pounds,458.00
1970's,1971,Carrots,Canning,Supply,Imports,Million pounds,0.00
1970's,1971,Carrots,Canning,Supply,Beginning Stocks,Million pounds,274.80
1970's,1971,Carrots,Canning,Supply,Total Supply,Million pounds,732.80
1970's,1971,Carrots,Canning,Availability,Exports,Million pounds,0.00
1970's,1971,Carrots,Canning,Availability,Ending Stocks,Million pounds,312.50
1970's,1971,Carrots,Canning,Availability,Domestic Availability,Million pounds,420.30
1970's,1971,Carrots,Canning,Availability,Per Capita Availability,Pounds,2.02
1970's,1971,Carrots,Freezing,Supply,Production,Million pounds,261.50
1970's,1971,Carrots,Freezing,Supply,Beginning Stocks,Million pounds,199.80
1970's,1971,Carrots,Freezing,Supply,Total Supply,Million pounds,461.30
1970's,1971,Carrots,Freezing,Availability,Exports,Million pounds,1.00
1970's,1971,Carrots,Freezing,Availability,Ending Stocks,Million pounds,181.30
1970's,1971,Carrots,Freezing,Availability,Domestic Availability,Million pounds,279.00
1970's,1971,Carrots,Freezing,Availability,Per Capita Availability,Pounds,1.34
1970's,1971,Carrots,Freezing,Season Average Price,Current Dollars,$/ton,30.50
1970's,1971,Carrots,Freezing,Season Average Price,Constant 2012 Dollars,$/ton,133.91
1970's,1971,Carrots,Fresh,Supply,Production,Million pounds,1287.10
1970's,1971,Carrots,Fresh,Supply,Imports,Million pounds,52.60
1970's,1971,Carrots,Fresh,Supply,Total Supply,Million pounds,1339.70
1970's,1971,Carrots,Fresh,Availability,Exports,Million pounds,69.60
1970's,1971,Carrots,Fresh,Availability,Domestic Availability,Million pounds,1270.10
1970's,1971,Carrots,Fresh,Availability,Per Capita Availability,Pounds,6.12
1970's,1971,Carrots,Fresh,Season Average Price,Current Dollars,$/cwt,7.18
1970's,1971,Carrots,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,31.52
1970's,1971,Cauliflower,Fresh,Supply,Production,Million pounds,143.40
1970's,1971,Cauliflower,Fresh,Supply,Imports,Million pounds,0.80
1970's,1971,Cauliflower,Fresh,Supply,Total Supply,Million pounds,144.20
1970's,1971,Cauliflower,Fresh,Availability,Domestic Availability,Million pounds,144.20
1970's,1971,Cauliflower,Fresh,Availability,Per Capita Availability,Pounds,0.69
1970's,1971,Cauliflower,Fresh,Season Average Price,Current Dollars,$/cwt,14.50
1970's,1971,Cauliflower,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,63.66
1970's,1971,Cauliflower,Processing,Supply,Production,Million pounds,118.20
1970's,1971,Cauliflower,Processing,Supply,Imports,Million pounds,0.00
1970's,1971,Cauliflower,Processing,Supply,Beginning Stocks,Million pounds,57.00
1970's,1971,Cauliflower,Processing,Supply,Total Supply,Million pounds,175.20
1970's,1971,Cauliflower,Processing,Availability,Exports,Million pounds,0.40
1970's,1971,Cauliflower,Processing,Availability,Ending Stocks,Million pounds,46.30
1970's,1971,Cauliflower,Processing,Availability,Domestic Availability,Million pounds,128.50
1970's,1971,Cauliflower,Processing,Availability,Per Capita Availability,Pounds,0.62
1970's,1971,Cauliflower,Processing,Season Average Price,Current Dollars,$/ton,113.00
1970's,1971,Cauliflower,Processing,Season Average Price,Constant 2012 Dollars,$/ton,496.14
1970's,1971,Celery,All uses,Supply,Production,Million pounds,1618.40
1970's,1971,Celery,All uses,Supply,Imports,Million pounds,0.70
1970's,1971,Celery,All uses,Supply,Total Supply,Million pounds,1619.10
1970's,1971,Celery,All uses,Availability,Exports,Million pounds,109.00
1970's,1971,Celery,All uses,Availability,Domestic Availability,Million pounds,1510.10
1970's,1971,Celery,All uses,Availability,Per Capita Availability,Pounds,7.27
1970's,1971,Celery,All uses,Season Average Price,Current Dollars,$/cwt,5.46
1970's,1971,Celery,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,23.97
1970's,1971,Cucumbers,Fresh,Supply,Production,Million pounds,432.60
1970's,1971,Cucumbers,Fresh,Supply,Imports,Million pounds,157.40
1970's,1971,Cucumbers,Fresh,Supply,Total Supply,Million pounds,590.00
1970's,1971,Cucumbers,Fresh,Availability,Exports,Million pounds,11.60
1970's,1971,Cucumbers,Fresh,Availability,Domestic Availability,Million pounds,578.40
1970's,1971,Cucumbers,Fresh,Availability,Per Capita Availability,Pounds,2.79
1970's,1971,Cucumbers,Fresh,Season Average Price,Current Dollars,$/cwt,7.57
1970's,1971,Cucumbers,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,33.24
1970's,1971,Cucumbers,Processing,Supply,Production,Million pounds,1126.20
1970's,1971,Cucumbers,Processing,Supply,Imports,Million pounds,4.20
1970's,1971,Cucumbers,Processing,Supply,Beginning Stocks,Million pounds,421.10
1970's,1971,Cucumbers,Processing,Supply,Total Supply,Million pounds,1551.50
1970's,1971,Cucumbers,Processing,Availability,Exports,Million pounds,0.80
1970's,1971,Cucumbers,Processing,Availability,Ending Stocks,Million pounds,401.70
1970's,1971,Cucumbers,Processing,Availability,Domestic Availability,Million pounds,1149.00
1970's,1971,Cucumbers,Processing,Availability,Per Capita Availability,Pounds,5.53
1970's,1971,Cucumbers,Processing,Season Average Price,Current Dollars,$/ton,93.20
